metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2019,Falls ,TX,us-tx-145,0
Metropolitan,2019,Fort Bend ,TX,us-tx-157,1
Metropolitan,2019,Galveston ,TX,us-tx-167,0.5
Metropolitan,2019,Goliad ,TX,us-tx-175,0
Metropolitan,2019,Grayson ,TX,us-tx-181,0
Metropolitan,2019,Gregg ,TX,us-tx-183,0
Metropolitan,2019,Guadalupe ,TX,us-tx-187,0
Metropolitan,2019,Hardin ,TX,us-tx-199,0
Metropolitan,2019,Harris ,TX,us-tx-201,0.5
Metropolitan,2019,Harrison ,TX,us-tx-203,0
Metropolitan,2019,Hays ,TX,us-tx-209,0
Metropolitan,2019,Hidalgo ,TX,us-tx-215,0
Metropolitan,2019,Hudspeth ,TX,us-tx-229,0.5
Metropolitan,2019,Hunt ,TX,us-tx-231,0
Metropolitan,2019,Irion ,TX,us-tx-235,0
Metropolitan,2019,Jefferson ,TX,us-tx-245,0.5
Metropolitan,2019,Johnson ,TX,us-tx-251,0
Metropolitan,2019,Jones ,TX,us-tx-253,0
Metropolitan,2019,Kaufman ,TX,us-tx-257,0
Metropolitan,2019,Kendall ,TX,us-tx-259,0
Metropolitan,2019,Lampasas ,TX,us-tx-281,0
Metropolitan,2019,Liberty ,TX,us-tx-291,0
Metropolitan,2019,Lubbock ,TX,us-tx-303,0.5
Metropolitan,2019,Lynn ,TX,us-tx-305,0
Metropolitan,2019,Martin ,TX,us-tx-317,0
Metropolitan,2019,McLennan ,TX,us-tx-309,0
Metropolitan,2019,Medina ,TX,us-tx-325,0
Metropolitan,2019,Midland ,TX,us-tx-329,0.5
Metropolitan,2019,Montgomery ,TX,us-tx-339,0.5
Metropolitan,2019,Nueces ,TX,us-tx-355,0.5
Metropolitan,2019,Oldham ,TX,us-tx-359,0
Metropolitan,2019,Orange ,TX,us-tx-361,0
Metropolitan,2019,Parker ,TX,us-tx-367,0
Metropolitan,2019,Potter ,TX,us-tx-375,0.5
Metropolitan,2019,Randall ,TX,us-tx-381,0.5
Metropolitan,2019,Robertson ,TX,us-tx-395,0
Metropolitan,2019,Rockwall ,TX,us-tx-397,1
Metropolitan,2019,Rusk ,TX,us-tx-401,0
Metropolitan,2019,San Patricio ,TX,us-tx-409,0
Metropolitan,2019,Smith ,TX,us-tx-423,0.5
Metropolitan,2019,Sterling ,TX,us-tx-431,0
Metropolitan,2019,Tarrant ,TX,us-tx-439,0.5
Metropolitan,2019,Taylor ,TX,us-tx-441,0
Metropolitan,2019,Tom Green ,TX,us-tx-451,0
Metropolitan,2019,Travis ,TX,us-tx-453,0.5
Metropolitan,2019,Upshur ,TX,us-tx-459,0.5
Metropolitan,2019,Victoria ,TX,us-tx-469,0
Metropolitan,2019,Waller ,TX,us-tx-473,0
Metropolitan,2019,Webb ,TX,us-tx-479,0.5
Metropolitan,2019,Wichita ,TX,us-tx-485,0
Metropolitan,2019,Williamson ,TX,us-tx-491,1
Metropolitan,2019,Wilson ,TX,us-tx-493,0
Metropolitan,2019,Wise ,TX,us-tx-497,0
Metropolitan,2019,Box Elder ,UT,us-ut-003,0
Metropolitan,2019,Cache ,UT,us-ut-005,0
Metropolitan,2019,Davis ,UT,us-ut-011,0.5
Metropolitan,2019,Juab ,UT,us-ut-023,0.5
Metropolitan,2019,Morgan ,UT,us-ut-029,0
Metropolitan,2019,Salt Lake ,UT,us-ut-035,0.5
Metropolitan,2019,Tooele ,UT,us-ut-045,0.5
Metropolitan,2019,Utah ,UT,us-ut-049,0
Metropolitan,2019,Washington ,UT,us-ut-053,0.5
Metropolitan,2019,Weber ,UT,us-ut-057,0.5
Metropolitan,2019,Albemarle ,VA,us-va-003,1
Metropolitan,2019,Alexandria      City,VA,us-va-510,0.5
Metropolitan,2019,Amelia ,VA,us-va-007,0
Metropolitan,2019,Amherst ,VA,us-va-009,0
Metropolitan,2019,Appomattox ,VA,us-va-011,0
Metropolitan,2019,Arlington ,VA,us-va-013,0.5
Metropolitan,2019,Augusta ,VA,us-va-015,1
Metropolitan,2019,Bedford ,VA,us-va-019,0.5
Metropolitan,2019,Botetourt ,VA,us-va-023,0.5
Metropolitan,2019,Bristol      City,VA,us-va-520,1
Metropolitan,2019,Campbell ,VA,us-va-031,0.5
Metropolitan,2019,Charles      City ,VA,us-va-036,0
Metropolitan,2019,Charlottesville      City,VA,us-va-540,1
Metropolitan,2019,Chesapeake      City,VA,us-va-550,0.5
Metropolitan,2019,Chesterfield ,VA,us-va-041,1
Metropolitan,2019,Clarke ,VA,us-va-043,1
Metropolitan,2019,Colonial Heights      City,VA,us-va-570,1
Metropolitan,2019,Craig ,VA,us-va-045,0
Metropolitan,2019,Culpeper ,VA,us-va-047,1
Metropolitan,2019,Dinwiddie ,VA,us-va-053,0.5
Metropolitan,2019,Fairfax      City,VA,us-va-600,1
Metropolitan,2019,Fairfax ,VA,us-va-059,1
Metropolitan,2019,Falls Church      City,VA,us-va-610,1
Metropolitan,2019,Fauquier ,VA,us-va-061,1
Metropolitan,2019,Fluvanna ,VA,us-va-065,0.5
Metropolitan,2019,Franklin      City,VA,us-va-620,0
Metropolitan,2019,Franklin ,VA,us-va-067,0
Metropolitan,2019,Frederick ,VA,us-va-069,0
Metropolitan,2019,Fredericksburg      City,VA,us-va-630,1
Metropolitan,2019,Giles ,VA,us-va-071,0
Metropolitan,2019,Gloucester ,VA,us-va-073,1
Metropolitan,2019,Goochland ,VA,us-va-075,0.5
Metropolitan,2019,Greene ,VA,us-va-079,0
Metropolitan,2019,Hampton      City,VA,us-va-650,0.5
Metropolitan,2019,Hanover ,VA,us-va-085,0.5
Metropolitan,2019,Harrisonburg      City,VA,us-va-660,1
Metropolitan,2019,Henrico ,VA,us-va-087,0.5
Metropolitan,2019,Hopewell      City,VA,us-va-670,0
Metropolitan,2019,Isle of Wight ,VA,us-va-093,0
Metropolitan,2019,James      City ,VA,us-va-095,1
Metropolitan,2019,King and Queen ,VA,us-va-097,0
Metropolitan,2019,King William ,VA,us-va-101,0.5
Metropolitan,2019,Loudoun ,VA,us-va-107,1
Metropolitan,2019,Lynchburg      City,VA,us-va-680,0.5
Metropolitan,2019,Madison ,VA,us-va-113,0
Metropolitan,2019,Manassas      City,VA,us-va-683,1
Metropolitan,2019,Manassas Park      City,VA,us-va-685,1
Metropolitan,2019,Mathews ,VA,us-va-115,0
Metropolitan,2019,Montgomery ,VA,us-va-121,1
Metropolitan,2019,Nelson ,VA,us-va-125,0
Metropolitan,2019,New Kent ,VA,us-va-127,0
Metropolitan,2019,Newport News      City,VA,us-va-700,0.5
Metropolitan,2019,Norfolk      City,VA,us-va-710,0.5
Metropolitan,2019,Petersburg      City,VA,us-va-730,0
Metropolitan,2019,Poquoson      City,VA,us-va-735,1
Metropolitan,2019,Portsmouth      City,VA,us-va-740,0.5
Metropolitan,2019,Powhatan ,VA,us-va-145,0
Metropolitan,2019,Prince George ,VA,us-va-149,0
Metropolitan,2019,Prince William ,VA,us-va-153,1
Metropolitan,2019,Pulaski ,VA,us-va-155,1
Metropolitan,2019,Radford      City,VA,us-va-750,1
Metropolitan,2019,Rappahannock ,VA,us-va-157,0
Metropolitan,2019,Richmond      City,VA,us-va-760,0.5
Metropolitan,2019,Roanoke      City,VA,us-va-770,0.5
Metropolitan,2019,Roanoke ,VA,us-va-161,1
Metropolitan,2019,Rockingham ,VA,us-va-165,1
Metropolitan,2019,Salem      City,VA,us-va-775,1
Metropolitan,2019,Scott ,VA,us-va-169,0.5
Metropolitan,2019,Southampton ,VA,us-va-175,0
Metropolitan,2019,Spotsylvania ,VA,us-va-177,1
Metropolitan,2019,Stafford ,VA,us-va-179,1
Metropolitan,2019,Staunton      City,VA,us-va-790,1
Metropolitan,2019,Suffolk      City,VA,us-va-800,0.5
Metropolitan,2019,Sussex ,VA,us-va-183,0
Metropolitan,2019,Virginia Beach      City,VA,us-va-810,0.5
Metropolitan,2019,Warren ,VA,us-va-187,0
Metropolitan,2019,Washington ,VA,us-va-191,0.5
Metropolitan,2019,Waynesboro      City,VA,us-va-820,1
Metropolitan,2019,Williamsburg      City,VA,us-va-830,1
Metropolitan,2019,Winchester      City,VA,us-va-840,0
Metropolitan,2019,York ,VA,us-va-199,1
Metropolitan,2019,Chittenden ,VT,us-vt-007,1
Metropolitan,2019,Franklin ,VT,us-vt-011,0.5
Metropolitan,2019,Grand Isle ,VT,us-vt-013,0
Metropolitan,2019,Asotin ,WA,us-wa-003,0
Metropolitan,2019,Benton ,WA,us-wa-005,0
Metropolitan,2019,Chelan ,WA,us-wa-007,0
Metropolitan,2019,Clark ,WA,us-wa-011,0.5
Metropolitan,2019,Cowlitz ,WA,us-wa-015,0
Metropolitan,2019,Douglas ,WA,us-wa-017,0
Metropolitan,2019,Franklin ,WA,us-wa-021,0
Metropolitan,2019,King ,WA,us-wa-033,0.5
Metropolitan,2019,Kitsap ,WA,us-wa-035,0.5
Metropolitan,2019,Pierce ,WA,us-wa-053,0.5
Metropolitan,2019,Skagit ,WA,us-wa-057,0.5
Metropolitan,2019,Skamania ,WA,us-wa-059,0
Metropolitan,2019,Snohomish ,WA,us-wa-061,0.5
Metropolitan,2019,Spokane ,WA,us-wa-063,0.5
Metropolitan,2019,Stevens ,WA,us-wa-065,0.5
Metropolitan,2019,Thurston ,WA,us-wa-067,0.5
Metropolitan,2019,Walla Walla ,WA,us-wa-071,0
Metropolitan,2019,Whatcom ,WA,us-wa-073,0
Metropolitan,2019,Yakima ,WA,us-wa-077,0
Metropolitan,2019,Brown ,WI,us-wi-009,0.5
Metropolitan,2019,Calumet ,WI,us-wi-015,0.5
Metropolitan,2019,Chippewa ,WI,us-wi-017,0.5
Metropolitan,2019,Columbia ,WI,us-wi-021,0.5
Metropolitan,2019,Dane ,WI,us-wi-025,0.5
Metropolitan,2019,Douglas ,WI,us-wi-031,0.5
Metropolitan,2019,Eau Claire ,WI,us-wi-035,0.5
Metropolitan,2019,Fond du Lac ,WI,us-wi-039,0.5
Metropolitan,2019,Green ,WI,us-wi-045,0.5
Metropolitan,2019,Iowa ,WI,us-wi-049,0.5
Metropolitan,2019,Kenosha ,WI,us-wi-059,0
Metropolitan,2019,Kewaunee ,WI,us-wi-061,0.5
Metropolitan,2019,La Crosse ,WI,us-wi-063,0.5
Metropolitan,2019,Lincoln ,WI,us-wi-069,0.5
Metropolitan,2019,Marathon ,WI,us-wi-073,0.5
Metropolitan,2019,Milwaukee ,WI,us-wi-079,0.5
Metropolitan,2019,Oconto ,WI,us-wi-083,0.5
Metropolitan,2019,Outagamie ,WI,us-wi-087,0.5
Metropolitan,2019,Ozaukee ,WI,us-wi-089,1
Metropolitan,2019,Pierce ,WI,us-wi-093,0.5
Metropolitan,2019,Racine ,WI,us-wi-101,0.5
Metropolitan,2019,Rock ,WI,us-wi-105,0.5
Metropolitan,2019,Sheboygan ,WI,us-wi-117,0.5
Metropolitan,2019,St. Croix ,WI,us-wi-109,0.5
Metropolitan,2019,Washington ,WI,us-wi-131,1
Metropolitan,2019,Waukesha ,WI,us-wi-133,0.5
Metropolitan,2019,Winnebago ,WI,us-wi-139,1
Metropolitan,2019,Berkeley ,WV,us-wv-003,0
Metropolitan,2019,Boone ,WV,us-wv-005,0.5
Metropolitan,2019,Brooke ,WV,us-wv-009,1
Metropolitan,2019,Cabell ,WV,us-wv-011,0
Metropolitan,2019,Clay ,WV,us-wv-015,0
Metropolitan,2019,Fayette ,WV,us-wv-019,0.5
Metropolitan,2019,Hampshire ,WV,us-wv-027,0.5
Metropolitan,2019,Hancock ,WV,us-wv-029,0
Metropolitan,2019,Jackson ,WV,us-wv-035,0
Metropolitan,2019,Jefferson ,WV,us-wv-037,0
Metropolitan,2019,Kanawha ,WV,us-wv-039,0.5
Metropolitan,2019,Lincoln ,WV,us-wv-043,0
Metropolitan,2019,Marshall ,WV,us-wv-051,0.5
Metropolitan,2019,Mineral ,WV,us-wv-057,0
Metropolitan,2019,Monongalia ,WV,us-wv-061,0.5
Metropolitan,2019,Morgan ,WV,us-wv-065,0.5
Metropolitan,2019,Ohio ,WV,us-wv-069,1
Metropolitan,2019,Preston ,WV,us-wv-077,0
Metropolitan,2019,Putnam ,WV,us-wv-079,0.5
Metropolitan,2019,Raleigh ,WV,us-wv-081,0.5
Metropolitan,2019,Wayne ,WV,us-wv-099,0.5
Metropolitan,2019,Wirt ,WV,us-wv-105,0
Metropolitan,2019,Wood ,WV,us-wv-107,0
Metropolitan,2019,Laramie ,WY,us-wy-021,0.5
Metropolitan,2019,Natrona ,WY,us-wy-025,0.5
Nonmetropolitan,2019,Aleutians East Borough,AK,us-ak-013,0
Nonmetropolitan,2019,Aleutians West Census Area,AK,us-ak-016,0
Nonmetropolitan,2019,Bethel Census Area,AK,us-ak-050,0
Nonmetropolitan,2019,Bristol Bay Borough,AK,us-ak-060,0
Nonmetropolitan,2019,Denali Borough,AK,us-ak-068,0
Nonmetropolitan,2019,Dillingham Census Area,AK,us-ak-070,0
Nonmetropolitan,2019,Haines Borough,AK,us-ak-100,0
Nonmetropolitan,2019,Hoonah-Angoon Census Area,AK,us-ak-105,0
Nonmetropolitan,2019,Juneau       City and Borough,AK,us-ak-110,0
Nonmetropolitan,2019,Kenai Peninsula Borough,AK,us-ak-122,0.5
Nonmetropolitan,2019,Ketchikan Gateway Borough,AK,us-ak-130,0
Nonmetropolitan,2019,Kodiak Island Borough,AK,us-ak-150,1
Nonmetropolitan,2019,Kusilvak Census Area,AK,us-ak-158,1
Nonmetropolitan,2019,Lake and Peninsula Borough,AK,us-ak-164,0
Nonmetropolitan,2019,Nome Census Area,AK,us-ak-180,0
Nonmetropolitan,2019,North Slope Borough,AK,us-ak-185,0
Nonmetropolitan,2019,Northwest Arctic Borough,AK,us-ak-188,0
Nonmetropolitan,2019,Petersburg Borough,AK,us-ak-195,1
Nonmetropolitan,2019,Prince of Wales-Hyder Census Area,AK,us-ak-198,0
Nonmetropolitan,2019,Sitka      City and Borough,AK,us-ak-220,1
Nonmetropolitan,2019,Skagway Municipality,AK,us-ak-230,0
Nonmetropolitan,2019,Southeast Fairbanks Census Area,AK,us-ak-240,0
Nonmetropolitan,2019,Valdez-Cordova Census Area,AK,us-ak-261,0.5
Nonmetropolitan,2019,Wrangell      City and Borough,AK,us-ak-275,1
Nonmetropolitan,2019,Yakutat      City and Borough,AK,us-ak-282,0
Nonmetropolitan,2019,Yukon-Koyukuk Census Area,AK,us-ak-290,0
Nonmetropolitan,2019,Barbour ,AL,us-al-005,0.5
Nonmetropolitan,2019,Bullock ,AL,us-al-011,0
Nonmetropolitan,2019,Butler ,AL,us-al-013,0
Nonmetropolitan,2019,Chambers ,AL,us-al-017,0.5
Nonmetropolitan,2019,Cherokee ,AL,us-al-019,0.5
Nonmetropolitan,2019,Choctaw ,AL,us-al-023,0
Nonmetropolitan,2019,Clarke ,AL,us-al-025,0.5
Nonmetropolitan,2019,Clay ,AL,us-al-027,0
Nonmetropolitan,2019,Cleburne ,AL,us-al-029,0
Nonmetropolitan,2019,Coffee ,AL,us-al-031,0
Nonmetropolitan,2019,Conecuh ,AL,us-al-035,0
Nonmetropolitan,2019,Coosa ,AL,us-al-037,0
Nonmetropolitan,2019,Covington ,AL,us-al-039,0.5
Nonmetropolitan,2019,Crenshaw ,AL,us-al-041,0
Nonmetropolitan,2019,Cullman ,AL,us-al-043,0
Nonmetropolitan,2019,Dale ,AL,us-al-045,0
Nonmetropolitan,2019,Dallas ,AL,us-al-047,0
Nonmetropolitan,2019,DeKalb ,AL,us-al-049,0
Nonmetropolitan,2019,Escambia ,AL,us-al-053,0.5
Nonmetropolitan,2019,Fayette ,AL,us-al-057,0
Nonmetropolitan,2019,Franklin ,AL,us-al-059,0.5
Nonmetropolitan,2019,Jackson ,AL,us-al-071,0.5
Nonmetropolitan,2019,Lamar ,AL,us-al-075,0
Nonmetropolitan,2019,Macon ,AL,us-al-087,0.5
Nonmetropolitan,2019,Marengo ,AL,us-al-091,0.5
Nonmetropolitan,2019,Marion ,AL,us-al-093,0
Nonmetropolitan,2019,Marshall ,AL,us-al-095,0.5
Nonmetropolitan,2019,Monroe ,AL,us-al-099,0.5
Nonmetropolitan,2019,Perry ,AL,us-al-105,0
Nonmetropolitan,2019,Pike ,AL,us-al-109,0
Nonmetropolitan,2019,Randolph ,AL,us-al-111,0
Nonmetropolitan,2019,Sumter ,AL,us-al-119,0
Nonmetropolitan,2019,Talladega ,AL,us-al-121,0.5
Nonmetropolitan,2019,Tallapoosa ,AL,us-al-123,0.5
Nonmetropolitan,2019,Walker ,AL,us-al-127,0
Nonmetropolitan,2019,Wilcox ,AL,us-al-131,0.5
Nonmetropolitan,2019,Winston ,AL,us-al-133,0
Nonmetropolitan,2019,Arkansas ,AR,us-ar-001,0.5
Nonmetropolitan,2019,Ashley ,AR,us-ar-003,0.5
Nonmetropolitan,2019,Baxter ,AR,us-ar-005,0.5
Nonmetropolitan,2019,Boone ,AR,us-ar-009,0.5
Nonmetropolitan,2019,Bradley ,AR,us-ar-011,0.5
Nonmetropolitan,2019,Calhoun ,AR,us-ar-013,0
Nonmetropolitan,2019,Carroll ,AR,us-ar-015,0
Nonmetropolitan,2019,Chicot ,AR,us-ar-017,0.5
Nonmetropolitan,2019,Clark ,AR,us-ar-019,0
Nonmetropolitan,2019,Clay ,AR,us-ar-021,0
Nonmetropolitan,2019,Cleburne ,AR,us-ar-023,0.5
Nonmetropolitan,2019,Columbia ,AR,us-ar-027,0
Nonmetropolitan,2019,Conway ,AR,us-ar-029,0
Nonmetropolitan,2019,Cross ,AR,us-ar-037,0.5
Nonmetropolitan,2019,Dallas ,AR,us-ar-039,0
Nonmetropolitan,2019,Desha ,AR,us-ar-041,0.5
Nonmetropolitan,2019,Drew ,AR,us-ar-043,0
Nonmetropolitan,2019,Fulton ,AR,us-ar-049,0
Nonmetropolitan,2019,Greene ,AR,us-ar-055,1
Nonmetropolitan,2019,Hempstead ,AR,us-ar-057,0
Nonmetropolitan,2019,Hot Spring ,AR,us-ar-059,0
Nonmetropolitan,2019,Howard ,AR,us-ar-061,0.5
Nonmetropolitan,2019,Independence ,AR,us-ar-063,1
Nonmetropolitan,2019,Izard ,AR,us-ar-065,0
Nonmetropolitan,2019,Jackson ,AR,us-ar-067,1
Nonmetropolitan,2019,Johnson ,AR,us-ar-071,0.5
Nonmetropolitan,2019,Lafayette ,AR,us-ar-073,0
Nonmetropolitan,2019,Lawrence ,AR,us-ar-075,0
Nonmetropolitan,2019,Lee ,AR,us-ar-077,0
Nonmetropolitan,2019,Logan ,AR,us-ar-083,0
Nonmetropolitan,2019,Marion ,AR,us-ar-089,0.5
Nonmetropolitan,2019,Mississippi ,AR,us-ar-093,0
Nonmetropolitan,2019,Monroe ,AR,us-ar-095,0
Nonmetropolitan,2019,Montgomery ,AR,us-ar-097,0
Nonmetropolitan,2019,Nevada ,AR,us-ar-099,0.5
Nonmetropolitan,2019,Newton ,AR,us-ar-101,0
Nonmetropolitan,2019,Ouachita ,AR,us-ar-103,0.5
Nonmetropolitan,2019,Phillips ,AR,us-ar-107,0
Nonmetropolitan,2019,Pike ,AR,us-ar-109,0.5
Nonmetropolitan,2019,Polk ,AR,us-ar-113,0.5
Nonmetropolitan,2019,Pope ,AR,us-ar-115,0.5
Nonmetropolitan,2019,Prairie ,AR,us-ar-117,0
Nonmetropolitan,2019,Randolph ,AR,us-ar-121,0
Nonmetropolitan,2019,Scott ,AR,us-ar-127,0
Nonmetropolitan,2019,Searcy ,AR,us-ar-129,0
Nonmetropolitan,2019,Sevier ,AR,us-ar-133,0
Nonmetropolitan,2019,Sharp ,AR,us-ar-135,0.5
Nonmetropolitan,2019,St. Francis ,AR,us-ar-123,0
Nonmetropolitan,2019,Stone ,AR,us-ar-137,0
Nonmetropolitan,2019,Union ,AR,us-ar-139,0.5
Nonmetropolitan,2019,Van Buren ,AR,us-ar-141,0
Nonmetropolitan,2019,White ,AR,us-ar-145,0.5
Nonmetropolitan,2019,Woodruff ,AR,us-ar-147,0
Nonmetropolitan,2019,Yell ,AR,us-ar-149,0.5
Nonmetropolitan,2019,Apache ,AZ,us-az-001,0.5
Nonmetropolitan,2019,Gila ,AZ,us-az-007,0.5
Nonmetropolitan,2019,Graham ,AZ,us-az-009,0.5
Nonmetropolitan,2019,Greenlee ,AZ,us-az-011,0.5
Nonmetropolitan,2019,La Paz ,AZ,us-az-012,0
Nonmetropolitan,2019,Navajo ,AZ,us-az-017,0.5
Nonmetropolitan,2019,Santa Cruz ,AZ,us-az-023,0.5
Nonmetropolitan,2019,Alpine ,CA,us-ca-003,0.5
Nonmetropolitan,2019,Amador ,CA,us-ca-005,0.5
Nonmetropolitan,2019,Calaveras ,CA,us-ca-009,0.5
Nonmetropolitan,2019,Colusa ,CA,us-ca-011,0
Nonmetropolitan,2019,Del Norte ,CA,us-ca-015,0
Nonmetropolitan,2019,Glenn ,CA,us-ca-021,0.5
Nonmetropolitan,2019,Humboldt ,CA,us-ca-023,0.5
Nonmetropolitan,2019,Inyo ,CA,us-ca-027,0.5
Nonmetropolitan,2019,Lake ,CA,us-ca-033,0.5
Nonmetropolitan,2019,Lassen ,CA,us-ca-035,0.5
Nonmetropolitan,2019,Mariposa ,CA,us-ca-043,0.5
Nonmetropolitan,2019,Mendocino ,CA,us-ca-045,0.5
Nonmetropolitan,2019,Modoc ,CA,us-ca-049,0.5
Nonmetropolitan,2019,Mono ,CA,us-ca-051,0.5
Nonmetropolitan,2019,Nevada ,CA,us-ca-057,0.5
Nonmetropolitan,2019,Plumas ,CA,us-ca-063,0.5
Nonmetropolitan,2019,Sierra ,CA,us-ca-091,0.5
Nonmetropolitan,2019,Siskiyou ,CA,us-ca-093,0.5
Nonmetropolitan,2019,Tehama ,CA,us-ca-103,0.5
Nonmetropolitan,2019,Trinity ,CA,us-ca-105,0.5
Nonmetropolitan,2019,Tuolumne ,CA,us-ca-109,0
Nonmetropolitan,2019,Alamosa ,CO,us-co-003,0
Nonmetropolitan,2019,Archuleta ,CO,us-co-007,0
Nonmetropolitan,2019,Baca ,CO,us-co-009,0
Nonmetropolitan,2019,Bent ,CO,us-co-011,0
Nonmetropolitan,2019,Chaffee ,CO,us-co-015,0.5
Nonmetropolitan,2019,Cheyenne ,CO,us-co-017,0.5
Nonmetropolitan,2019,Conejos ,CO,us-co-021,0
Nonmetropolitan,2019,Costilla ,CO,us-co-023,0
Nonmetropolitan,2019,Crowley ,CO,us-co-025,0
Nonmetropolitan,2019,Custer ,CO,us-co-027,0
Nonmetropolitan,2019,Delta ,CO,us-co-029,0
Nonmetropolitan,2019,Dolores ,CO,us-co-033,0
Nonmetropolitan,2019,Eagle ,CO,us-co-037,0.5
Nonmetropolitan,2019,Fremont ,CO,us-co-043,0
Nonmetropolitan,2019,Garfield ,CO,us-co-045,0.5
Nonmetropolitan,2019,Grand ,CO,us-co-049,0.5
Nonmetropolitan,2019,Gunnison ,CO,us-co-051,0
Nonmetropolitan,2019,Hinsdale ,CO,us-co-053,0
Nonmetropolitan,2019,Huerfano ,CO,us-co-055,0.5
Nonmetropolitan,2019,Jackson ,CO,us-co-057,0
Nonmetropolitan,2019,Kiowa ,CO,us-co-061,0
Nonmetropolitan,2019,Kit Carson ,CO,us-co-063,0.5
Nonmetropolitan,2019,La Plata ,CO,us-co-067,0
Nonmetropolitan,2019,Lake ,CO,us-co-065,0
Nonmetropolitan,2019,Las Animas ,CO,us-co-071,0
Nonmetropolitan,2019,Lincoln ,CO,us-co-073,0.5
Nonmetropolitan,2019,Logan ,CO,us-co-075,0.5
Nonmetropolitan,2019,Mineral ,CO,us-co-079,0
Nonmetropolitan,2019,Moffat ,CO,us-co-081,0.5
Nonmetropolitan,2019,Montezuma ,CO,us-co-083,0
Nonmetropolitan,2019,Montrose ,CO,us-co-085,0.5
Nonmetropolitan,2019,Morgan ,CO,us-co-087,0
Nonmetropolitan,2019,Otero ,CO,us-co-089,0
Nonmetropolitan,2019,Ouray ,CO,us-co-091,0.5
Nonmetropolitan,2019,Phillips ,CO,us-co-095,0.5
Nonmetropolitan,2019,Pitkin ,CO,us-co-097,1
Nonmetropolitan,2019,Prowers ,CO,us-co-099,0
Nonmetropolitan,2019,Rio Blanco ,CO,us-co-103,0.5
Nonmetropolitan,2019,Rio Grande ,CO,us-co-105,0
Nonmetropolitan,2019,Routt ,CO,us-co-107,0.5
Nonmetropolitan,2019,Saguache ,CO,us-co-109,0
Nonmetropolitan,2019,San Juan ,CO,us-co-111,0
Nonmetropolitan,2019,San Miguel ,CO,us-co-113,0.5
Nonmetropolitan,2019,Sedgwick ,CO,us-co-115,0
Nonmetropolitan,2019,Summit ,CO,us-co-117,1
Nonmetropolitan,2019,Washington ,CO,us-co-121,0
Nonmetropolitan,2019,Yuma ,CO,us-co-125,0
Nonmetropolitan,2019,Litchfield ,CT,us-ct-005,0.5
Nonmetropolitan,2019,Bradford ,FL,us-fl-007,0
Nonmetropolitan,2019,Calhoun ,FL,us-fl-013,0
Nonmetropolitan,2019,Columbia ,FL,us-fl-023,0
Nonmetropolitan,2019,DeSoto ,FL,us-fl-027,0
Nonmetropolitan,2019,Dixie ,FL,us-fl-029,0
Nonmetropolitan,2019,Franklin ,FL,us-fl-037,0
Nonmetropolitan,2019,Glades ,FL,us-fl-043,0
Nonmetropolitan,2019,Gulf ,FL,us-fl-045,0.5
Nonmetropolitan,2019,Hamilton ,FL,us-fl-047,0
Nonmetropolitan,2019,Hardee ,FL,us-fl-049,0
Nonmetropolitan,2019,Hendry ,FL,us-fl-051,0.5
Nonmetropolitan,2019,Holmes ,FL,us-fl-059,0
Nonmetropolitan,2019,Jackson ,FL,us-fl-063,0.5
Nonmetropolitan,2019,Lafayette ,FL,us-fl-067,0
Nonmetropolitan,2019,Liberty ,FL,us-fl-077,0
Nonmetropolitan,2019,Madison ,FL,us-fl-079,0
Nonmetropolitan,2019,Monroe ,FL,us-fl-087,0
Nonmetropolitan,2019,Okeechobee ,FL,us-fl-093,0
Nonmetropolitan,2019,Putnam ,FL,us-fl-107,0
Nonmetropolitan,2019,Suwannee ,FL,us-fl-121,0
Nonmetropolitan,2019,Taylor ,FL,us-fl-123,0
Nonmetropolitan,2019,Union ,FL,us-fl-125,0
Nonmetropolitan,2019,Washington ,FL,us-fl-133,0
Nonmetropolitan,2019,Appling ,GA,us-ga-001,0
Nonmetropolitan,2019,Atkinson ,GA,us-ga-003,0
Nonmetropolitan,2019,Bacon ,GA,us-ga-005,0
Nonmetropolitan,2019,Baker ,GA,us-ga-007,0
Nonmetropolitan,2019,Baldwin ,GA,us-ga-009,0
Nonmetropolitan,2019,Banks ,GA,us-ga-011,0
Nonmetropolitan,2019,Ben Hill ,GA,us-ga-017,0
Nonmetropolitan,2019,Berrien ,GA,us-ga-019,0
Nonmetropolitan,2019,Bleckley ,GA,us-ga-023,0
Nonmetropolitan,2019,Bulloch ,GA,us-ga-031,0
Nonmetropolitan,2019,Calhoun ,GA,us-ga-037,0
Nonmetropolitan,2019,Camden ,GA,us-ga-039,0.5
Nonmetropolitan,2019,Candler ,GA,us-ga-043,0
Nonmetropolitan,2019,Charlton ,GA,us-ga-049,0
Nonmetropolitan,2019,Chattooga ,GA,us-ga-055,0
Nonmetropolitan,2019,Clay ,GA,us-ga-061,0
Nonmetropolitan,2019,Clinch ,GA,us-ga-065,0
Nonmetropolitan,2019,Coffee ,GA,us-ga-069,0
Nonmetropolitan,2019,Colquitt ,GA,us-ga-071,0
Nonmetropolitan,2019,Cook ,GA,us-ga-075,0
Nonmetropolitan,2019,Crisp ,GA,us-ga-081,0
Nonmetropolitan,2019,Decatur ,GA,us-ga-087,0
Nonmetropolitan,2019,Dodge ,GA,us-ga-091,0.5
